eventID,occurrenceID,basisOfRecord,scientificName,scientificNameID,occurrenceStatus,organismQuantity,organismQuantityType,taxonRank,kingdom,phylum,class,order,family,genus,species,occurrenceRemarks
4000_2014-08-10_2014-08-10,4000_2014-08-10_2014-08-10_15,HumanObservation,Phataria unifascialis,urn:lsid:marinespecies.org:taxname:292797,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Phataria,Phataria unifascialis,Swath surveys are used to estimate abundance for this organism.
4000_2014-08-10_2014-08-10,4000_2014-08-10_2014-08-10_16,HumanObservation,Pisaster giganteus,urn:lsid:marinespecies.org:taxname:240758,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,Pisaster giganteus,Swath surveys are used to estimate abundance for this organism.
4000_2014-08-10_2014-08-10,4000_2014-08-10_2014-08-10_17,HumanObservation,Pisaster ochraceus,urn:lsid:marinespecies.org:taxname:240755,present,34,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,Pisaster ochraceus,Swath surveys are used to estimate abundance for this organism.
4000_2014-08-10_2014-08-10,4000_2014-08-10_2014-08-10_18,HumanObservation,Pycnopodia helianthoides,urn:lsid:marinespecies.org:taxname:240764,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,Pycnopodia helianthoides,Swath surveys are used to estimate abundance for this organism.
10_2002-05-29_2002-05-29,10_2002-05-29_2002-05-29_1,HumanObservation,Astrometis sertulifera,urn:lsid:marinespecies.org:taxname:255044,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Astrometis,Astrometis sertulifera,Swath surveys are used to estimate abundance for this organism.
10_2002-05-29_2002-05-29,10_2002-05-29_2002-05-29_2,HumanObservation,Cryptochiton stelleri,urn:lsid:marinespecies.org:taxname:240776,absent,0,individuals,Species,Animalia,Mollusca,Polyplacophora,Chitonida,Acanthochitonidae,Cryptochiton,Cryptochiton stelleri,Swath surveys are used to estimate abundance for this organism.
10_2002-05-29_2002-05-29,10_2002-05-29_2002-05-29_3,HumanObservation,Dermasterias imbricata,urn:lsid:marinespecies.org:taxname:240771,present,2,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Asteropseidae,Dermasterias,Dermasterias imbricata,Swath surveys are used to estimate abundance for this organism.
10_2002-05-29_2002-05-29,10_2002-05-29_2002-05-29_4,HumanObservation,Echinaster,urn:lsid:marinespecies.org:taxname:123275,absent,0,individuals,Genus,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Echinaster,,Swath surveys are used to estimate abundance for this organism.
10_2002-05-29_2002-05-29,10_2002-05-29_2002-05-29_5,HumanObservation,Evasterias troschelii,urn:lsid:marinespecies.org:taxname:255040,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Evasterias,Evasterias troschelii,Swath surveys are used to estimate abundance for this organism.
10_2002-05-29_2002-05-29,10_2002-05-29_2002-05-29_6,HumanObservation,Heliaster kubiniji,urn:lsid:marinespecies.org:taxname:255074,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Heliasteridae,Heliaster,Heliaster kubiniji,Swath surveys are used to estimate abundance for this organism.
10_2002-05-29_2002-05-29,10_2002-05-29_2002-05-29_7,HumanObservation,Henricia,urn:lsid:marinespecies.org:taxname:123276,present,2,individuals,Genus,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia,,Swath surveys are used to estimate abundance for this organism.
10_2002-05-29_2002-05-29,10_2002-05-29_2002-05-29_8,HumanObservation,Leptasterias,urn:lsid:marinespecies.org:taxname:123222,absent,0,individuals,Genus,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Leptasterias,,Swath surveys are used to estimate abundance for this organism.
10_2002-05-29_2002-05-29,10_2002-05-29_2002-05-29_9,HumanObservation,Linckia columbiae,urn:lsid:marinespecies.org:taxname:378630,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Linckia,Linckia columbiae,Swath surveys are used to estimate abundance for this organism.
10_2002-05-29_2002-05-29,10_2002-05-29_2002-05-29_10,HumanObservation,Mediaster aequalis,urn:lsid:marinespecies.org:taxname:242160,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Goniasteridae,Mediaster,Mediaster aequalis,Swath surveys are used to estimate abundance for this organism.
10_2002-05-29_2002-05-29,10_2002-05-29_2002-05-29_11,HumanObservation,Ophiuroidea,urn:lsid:marinespecies.org:taxname:123084,absent,0,individuals,Class,Animalia,Echinodermata,Ophiuroidea,,,,,Quadrat surveys are used to estimate abundance for this organism.
10_2002-05-29_2002-05-29,10_2002-05-29_2002-05-29_12,HumanObservation,Panulirus interruptus,urn:lsid:marinespecies.org:taxname:382898,absent,0,individuals,Species,Animalia,Arthropoda,Malacostraca,Decapoda,Palinuridae,Panulirus,Panulirus interruptus,Swath surveys are used to estimate abundance for this organism.
10_2002-05-29_2002-05-29,10_2002-05-29_2002-05-29_13,HumanObservation,Patiria miniata,urn:lsid:marinespecies.org:taxname:382131,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Asterinidae,Patiria,Patiria miniata,Swath surveys are used to estimate abundance for this organism.
10_2002-05-29_2002-05-29,10_2002-05-29_2002-05-29_14,HumanObservation,Pharia pyramidata,urn:lsid:marinespecies.org:taxname:292795,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Pharia,Pharia pyramidata,Swath surveys are used to estimate abundance for this organism.
10_2002-05-29_2002-05-29,10_2002-05-29_2002-05-29_15,HumanObservation,Phataria unifascialis,urn:lsid:marinespecies.org:taxname:292797,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Phataria,Phataria unifascialis,Swath surveys are used to estimate abundance for this organism.
10_2002-05-29_2002-05-29,10_2002-05-29_2002-05-29_16,HumanObservation,Pisaster giganteus,urn:lsid:marinespecies.org:taxname:240758,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,Pisaster giganteus,Swath surveys are used to estimate abundance for this organism.
10_2002-05-29_2002-05-29,10_2002-05-29_2002-05-29_17,HumanObservation,Pisaster ochraceus,urn:lsid:marinespecies.org:taxname:240755,present,287,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,Pisaster ochraceus,Swath surveys are used to estimate abundance for this organism.
10_2002-05-29_2002-05-29,10_2002-05-29_2002-05-29_18,HumanObservation,Pycnopodia helianthoides,urn:lsid:marinespecies.org:taxname:240764,present,5,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,Pycnopodia helianthoides,Swath surveys are used to estimate abundance for this organism.
10_2006-04-30_2006-04-30,10_2006-04-30_2006-04-30_1,HumanObservation,Astrometis sertulifera,urn:lsid:marinespecies.org:taxname:255044,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Astrometis,Astrometis sertulifera,Swath surveys are used to estimate abundance for this organism.
10_2006-04-30_2006-04-30,10_2006-04-30_2006-04-30_2,HumanObservation,Cryptochiton stelleri,urn:lsid:marinespecies.org:taxname:240776,present,4,individuals,Species,Animalia,Mollusca,Polyplacophora,Chitonida,Acanthochitonidae,Cryptochiton,Cryptochiton stelleri,Swath surveys are used to estimate abundance for this organism.
10_2006-04-30_2006-04-30,10_2006-04-30_2006-04-30_3,HumanObservation,Dermasterias imbricata,urn:lsid:marinespecies.org:taxname:240771,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Asteropseidae,Dermasterias,Dermasterias imbricata,Swath surveys are used to estimate abundance for this organism.
10_2006-04-30_2006-04-30,10_2006-04-30_2006-04-30_4,HumanObservation,Echinaster,urn:lsid:marinespecies.org:taxname:123275,absent,0,individuals,Genus,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Echinaster,,Swath surveys are used to estimate abundance for this organism.
10_2006-04-30_2006-04-30,10_2006-04-30_2006-04-30_5,HumanObservation,Evasterias troschelii,urn:lsid:marinespecies.org:taxname:255040,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Evasterias,Evasterias troschelii,Swath surveys are used to estimate abundance for this organism.
10_2006-04-30_2006-04-30,10_2006-04-30_2006-04-30_6,HumanObservation,Heliaster kubiniji,urn:lsid:marinespecies.org:taxname:255074,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Heliasteridae,Heliaster,Heliaster kubiniji,Swath surveys are used to estimate abundance for this organism.
10_2006-04-30_2006-04-30,10_2006-04-30_2006-04-30_7,HumanObservation,Henricia,urn:lsid:marinespecies.org:taxname:123276,absent,0,individuals,Genus,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia,,Swath surveys are used to estimate abundance for this organism.
10_2006-04-30_2006-04-30,10_2006-04-30_2006-04-30_8,HumanObservation,Leptasterias,urn:lsid:marinespecies.org:taxname:123222,absent,0,individuals,Genus,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Leptasterias,,Swath surveys are used to estimate abundance for this organism.
10_2006-04-30_2006-04-30,10_2006-04-30_2006-04-30_9,HumanObservation,Linckia columbiae,urn:lsid:marinespecies.org:taxname:378630,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Linckia,Linckia columbiae,Swath surveys are used to estimate abundance for this organism.
10_2006-04-30_2006-04-30,10_2006-04-30_2006-04-30_10,HumanObservation,Mediaster aequalis,urn:lsid:marinespecies.org:taxname:242160,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Goniasteridae,Mediaster,Mediaster aequalis,Swath surveys are used to estimate abundance for this organism.
10_2006-04-30_2006-04-30,10_2006-04-30_2006-04-30_11,HumanObservation,Ophiuroidea,urn:lsid:marinespecies.org:taxname:123084,absent,0,individuals,Class,Animalia,Echinodermata,Ophiuroidea,,,,,Quadrat surveys are used to estimate abundance for this organism.
10_2006-04-30_2006-04-30,10_2006-04-30_2006-04-30_12,HumanObservation,Panulirus interruptus,urn:lsid:marinespecies.org:taxname:382898,absent,0,individuals,Species,Animalia,Arthropoda,Malacostraca,Decapoda,Palinuridae,Panulirus,Panulirus interruptus,Swath surveys are used to estimate abundance for this organism.
10_2006-04-30_2006-04-30,10_2006-04-30_2006-04-30_13,HumanObservation,Patiria miniata,urn:lsid:marinespecies.org:taxname:382131,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Asterinidae,Patiria,Patiria miniata,Swath surveys are used to estimate abundance for this organism.
10_2006-04-30_2006-04-30,10_2006-04-30_2006-04-30_14,HumanObservation,Pharia pyramidata,urn:lsid:marinespecies.org:taxname:292795,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Pharia,Pharia pyramidata,Swath surveys are used to estimate abundance for this organism.
10_2006-04-30_2006-04-30,10_2006-04-30_2006-04-30_15,HumanObservation,Phataria unifascialis,urn:lsid:marinespecies.org:taxname:292797,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Phataria,Phataria unifascialis,Swath surveys are used to estimate abundance for this organism.
10_2006-04-30_2006-04-30,10_2006-04-30_2006-04-30_16,HumanObservation,Pisaster giganteus,urn:lsid:marinespecies.org:taxname:240758,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,Pisaster giganteus,Swath surveys are used to estimate abundance for this organism.
10_2006-04-30_2006-04-30,10_2006-04-30_2006-04-30_17,HumanObservation,Pisaster ochraceus,urn:lsid:marinespecies.org:taxname:240755,present,155,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,Pisaster ochraceus,Swath surveys are used to estimate abundance for this organism.
10_2006-04-30_2006-04-30,10_2006-04-30_2006-04-30_18,HumanObservation,Pycnopodia helianthoides,urn:lsid:marinespecies.org:taxname:240764,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,Pycnopodia helianthoides,Swath surveys are used to estimate abundance for this organism.
10_2015-06-17_2015-06-17,10_2015-06-17_2015-06-17_1,HumanObservation,Astrometis sertulifera,urn:lsid:marinespecies.org:taxname:255044,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Astrometis,Astrometis sertulifera,Swath surveys are used to estimate abundance for this organism.
10_2015-06-17_2015-06-17,10_2015-06-17_2015-06-17_2,HumanObservation,Cryptochiton stelleri,urn:lsid:marinespecies.org:taxname:240776,present,17,individuals,Species,Animalia,Mollusca,Polyplacophora,Chitonida,Acanthochitonidae,Cryptochiton,Cryptochiton stelleri,Swath surveys are used to estimate abundance for this organism.
10_2015-06-17_2015-06-17,10_2015-06-17_2015-06-17_3,HumanObservation,Dermasterias imbricata,urn:lsid:marinespecies.org:taxname:240771,present,1,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Asteropseidae,Dermasterias,Dermasterias imbricata,Swath surveys are used to estimate abundance for this organism.
10_2015-06-17_2015-06-17,10_2015-06-17_2015-06-17_4,HumanObservation,Echinaster,urn:lsid:marinespecies.org:taxname:123275,absent,0,individuals,Genus,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Echinaster,,Swath surveys are used to estimate abundance for this organism.
10_2015-06-17_2015-06-17,10_2015-06-17_2015-06-17_5,HumanObservation,Evasterias troschelii,urn:lsid:marinespecies.org:taxname:255040,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Evasterias,Evasterias troschelii,Swath surveys are used to estimate abundance for this organism.
10_2015-06-17_2015-06-17,10_2015-06-17_2015-06-17_6,HumanObservation,Heliaster kubiniji,urn:lsid:marinespecies.org:taxname:255074,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Heliasteridae,Heliaster,Heliaster kubiniji,Swath surveys are used to estimate abundance for this organism.
10_2015-06-17_2015-06-17,10_2015-06-17_2015-06-17_7,HumanObservation,Henricia,urn:lsid:marinespecies.org:taxname:123276,present,22,individuals,Genus,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia,,Swath surveys are used to estimate abundance for this organism.
10_2015-06-17_2015-06-17,10_2015-06-17_2015-06-17_8,HumanObservation,Leptasterias,urn:lsid:marinespecies.org:taxname:123222,present,15,individuals,Genus,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Leptasterias,,Swath surveys are used to estimate abundance for this organism.
10_2015-06-17_2015-06-17,10_2015-06-17_2015-06-17_9,HumanObservation,Linckia columbiae,urn:lsid:marinespecies.org:taxname:378630,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Linckia,Linckia columbiae,Swath surveys are used to estimate abundance for this organism.
10_2015-06-17_2015-06-17,10_2015-06-17_2015-06-17_10,HumanObservation,Mediaster aequalis,urn:lsid:marinespecies.org:taxname:242160,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Goniasteridae,Mediaster,Mediaster aequalis,Swath surveys are used to estimate abundance for this organism.
10_2015-06-17_2015-06-17,10_2015-06-17_2015-06-17_11,HumanObservation,Ophiuroidea,urn:lsid:marinespecies.org:taxname:123084,absent,0,individuals,Class,Animalia,Echinodermata,Ophiuroidea,,,,,Quadrat surveys are used to estimate abundance for this organism.
10_2015-06-17_2015-06-17,10_2015-06-17_2015-06-17_12,HumanObservation,Panulirus interruptus,urn:lsid:marinespecies.org:taxname:382898,absent,0,individuals,Species,Animalia,Arthropoda,Malacostraca,Decapoda,Palinuridae,Panulirus,Panulirus interruptus,Swath surveys are used to estimate abundance for this organism.
10_2015-06-17_2015-06-17,10_2015-06-17_2015-06-17_13,HumanObservation,Patiria miniata,urn:lsid:marinespecies.org:taxname:382131,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Asterinidae,Patiria,Patiria miniata,Swath surveys are used to estimate abundance for this organism.
10_2015-06-17_2015-06-17,10_2015-06-17_2015-06-17_14,HumanObservation,Pharia pyramidata,urn:lsid:marinespecies.org:taxname:292795,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Pharia,Pharia pyramidata,Swath surveys are used to estimate abundance for this organism.
10_2015-06-17_2015-06-17,10_2015-06-17_2015-06-17_15,HumanObservation,Phataria unifascialis,urn:lsid:marinespecies.org:taxname:292797,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Phataria,Phataria unifascialis,Swath surveys are used to estimate abundance for this organism.
10_2015-06-17_2015-06-17,10_2015-06-17_2015-06-17_16,HumanObservation,Pisaster giganteus,urn:lsid:marinespecies.org:taxname:240758,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,Pisaster giganteus,Swath surveys are used to estimate abundance for this organism.
10_2015-06-17_2015-06-17,10_2015-06-17_2015-06-17_17,HumanObservation,Pisaster ochraceus,urn:lsid:marinespecies.org:taxname:240755,present,48,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,Pisaster ochraceus,Swath surveys are used to estimate abundance for this organism.
