eventID,eventDate,decimalLatitude,decimalLongitude,locality,county,stateProvince,countryCode,geodeticDatum,minimumDepthInMeters,maximumDepthInMeters,coordinateUncertaintyInMeters,samplingProtocol,datasetName,locationRemarks
5_2016-07-20_2016-07-20,2016-07-20/2016-07-20,45.91809082,-123.98031,Ecola,Clatsop,Oregon,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
5_2019-07-06_2019-07-06,2019-07-06/2019-07-06,45.91809082,-123.98031,Ecola,Clatsop,Oregon,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
801_2009-10-17_2009-10-17,2009-10-17/2009-10-17,32.91801071,-118.54668,Eel Point,Los Angeles,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
801_2013-01-11_2013-01-11,2013-01-11/2013-01-11,32.91801071,-118.54668,Eel Point,Los Angeles,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
801_2014-02-26_2014-02-26,2014-02-26/2014-02-26,32.91801071,-118.54668,Eel Point,Los Angeles,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
801_2020-01-24_2020-01-24,2020-01-24/2020-01-24,32.91801071,-118.54668,Eel Point,Los Angeles,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
1010_2007-03-01_2007-03-01,2007-03-01/2007-03-01,27.85148048,-115.17698,El Nido,,Baja California Sur,MX,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
1010_2011-02-14_2011-02-14,2011-02-14/2011-02-14,27.85148048,-115.17698,El Nido,,Baja California Sur,MX,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
1011_2007-03-02_2007-03-02,2007-03-02/2007-03-02,27.88879967,-115.21913,El Tivo,,Baja California Sur,MX,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
1011_2011-02-18_2011-02-18,2011-02-18/2011-02-18,27.88879967,-115.21913,El Tivo,,Baja California Sur,MX,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
87_2012-01-08_2012-01-08,2012-01-08/2012-01-08,34.43518829,-119.93078,Ellwood,Santa Barbara,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
87_2013-02-07_2013-02-07,2013-02-07/2013-02-07,34.43518829,-119.93078,Ellwood,Santa Barbara,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
87_2015-05-20_2015-05-20,2015-05-20/2015-05-20,34.43518829,-119.93078,Ellwood,Santa Barbara,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
87_2015-12-11_2015-12-11,2015-12-11/2015-12-11,34.43518829,-119.93078,Ellwood,Santa Barbara,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
87_2016-05-09_2016-05-09,2016-05-09/2016-05-09,34.43518829,-119.93078,Ellwood,Santa Barbara,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
6002_2014-07-11_2014-07-12,2014-07-11/2014-07-12,41.68999863,-124.14257,Enderts,Del Norte,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
6002_2014-11-07_2014-11-07,2014-11-07/2014-11-07,41.68999863,-124.14257,Enderts,Del Norte,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
6002_2018-05-29_2018-05-31,2018-05-29/2018-05-31,41.68999863,-124.14257,Enderts,Del Norte,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
6002_2019-05-21_2019-05-21,2019-05-21/2019-05-21,41.68999863,-124.14257,Enderts,Del Norte,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
6002_2021-05-27_2021-05-27,2021-05-27/2021-05-27,41.68999863,-124.14257,Enderts,Del Norte,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
6003_2014-05-17_2014-05-17,2014-05-17/2014-05-17,41.59476089,-124.10643,False Klamath Cove,Del Norte,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
6003_2014-11-08_2014-11-08,2014-11-08/2014-11-08,41.59476089,-124.10643,False Klamath Cove,Del Norte,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
6003_2017-05-29_2017-05-29,2017-05-29/2017-05-29,41.59476089,-124.10643,False Klamath Cove,Del Norte,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
6003_2018-05-30_2018-05-30,2018-05-30/2018-05-30,41.59476089,-124.10643,False Klamath Cove,Del Norte,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
6003_2020-06-05_2020-06-05,2020-06-05/2020-06-05,41.59476089,-124.10643,False Klamath Cove,Del Norte,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
6003_2021-05-26_2021-05-26,2021-05-26/2021-05-26,41.59476089,-124.10643,False Klamath Cove,Del Norte,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
17_2002-11-05_2002-11-05,2002-11-05/2002-11-05,37.5216713,-122.51667,Fitzgerald Marine Reserve,San Mateo,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Montara SMR
17_2006-11-19_2006-11-19,2006-11-19/2006-11-19,37.5216713,-122.51667,Fitzgerald Marine Reserve,San Mateo,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Montara SMR
17_2011-09-29_2011-09-29,2011-09-29/2011-09-29,37.5216713,-122.51667,Fitzgerald Marine Reserve,San Mateo,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Montara SMR
17_2014-01-15_2014-01-15,2014-01-15/2014-01-15,37.5216713,-122.51667,Fitzgerald Marine Reserve,San Mateo,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Montara SMR
17_2017-05-30_2017-05-30,2017-05-30/2017-05-30,37.5216713,-122.51667,Fitzgerald Marine Reserve,San Mateo,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Montara SMR
17_2020-02-07_2020-02-07,2020-02-07/2020-02-07,37.5216713,-122.51667,Fitzgerald Marine Reserve,San Mateo,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is inside of a Marine Protected Area: Montara SMR
6_2001-06-22_2001-06-22,2001-06-22/2001-06-22,44.83863831,-124.05875,Fogarty Creek,Lincoln,Oregon,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
6_2003-07-21_2003-07-21,2003-07-21/2003-07-21,44.83863831,-124.05875,Fogarty Creek,Lincoln,Oregon,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
6_2004-06-04_2004-06-04,2004-06-04/2004-06-04,44.83863831,-124.05875,Fogarty Creek,Lincoln,Oregon,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
6_2013-07-22_2013-07-22,2013-07-22/2013-07-22,44.83863831,-124.05875,Fogarty Creek,Lincoln,Oregon,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
6_2015-07-15_2015-07-15,2015-07-15/2015-07-15,44.83863831,-124.05875,Fogarty Creek,Lincoln,Oregon,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
6_2016-07-19_2016-07-19,2016-07-19/2016-07-19,44.83863831,-124.05875,Fogarty Creek,Lincoln,Oregon,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
6_2019-07-04_2019-07-04,2019-07-04/2019-07-04,44.83863831,-124.05875,Fogarty Creek,Lincoln,Oregon,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
203_2001-12-15_2001-12-15,2001-12-15/2001-12-15,33.91453171,-120.05024,Ford Point,Santa Barbara,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
203_2017-11-18_2017-11-18,2017-11-18/2017-11-18,33.91453171,-120.05024,Ford Point,Santa Barbara,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
301_2002-01-09_2002-01-09,2002-01-09/2002-01-09,34.05638885,-119.92222,Forney,Santa Barbara,California,US,WGS84,0,0,350,cbs swath transects https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-swath | cbs quadrat surveys https://marine.ucsc.edu/methods/biodiversity-methods.html#bio-method-quad,MARINe CBS - Swath Surveys Summarized,This site is outside of a Marine Protected Area.
